# id    x        y        z        u
 397 0.653645 0.000000 0.399978  -2.09132923
 398 0.086603 0.000000 0.550000  -3.34678172
 399 0.393908 0.000000 0.449845  -2.96902740
 400 0.827258 0.000000 0.700658  -7.47037414
 401 0.568082 0.000000 0.650013   4.41343974
 402 0.220577 0.000000 0.650000 -15.93669286
 403 0.742285 0.000000 0.648337   2.22192478
 404 0.093854 0.000000 0.155907   5.08560398
 405 0.850866 0.000000 0.083245   1.16831925
 406 0.153485 0.000000 0.920108  -4.32466039
 407 0.917738 0.000000 0.847093 -10.74622834
 408 0.200000 0.000000 0.161947  -6.54317319
 409 0.200166 0.000000 0.838023 -16.05281216
 410 0.399279 0.000000 0.159306  20.56422967
 411 0.400000 0.000000 0.839230   1.79534708
 412 0.551464 0.000000 0.932602  -9.15270142
 413 0.153590 0.000000 0.700000   1.60841705
 414 0.153590 0.000000 0.600000 -14.70288934
 415 0.153590 0.000000 0.500000 -15.30809371
 416 0.153590 0.000000 0.400000  43.90975378
 417 0.153590 0.000000 0.300000   0.90138292
 418 0.730144 0.000000 0.167404   5.00255806
 419 0.582688 0.000000 0.163389  -1.75342307
 420 0.750000 0.000000 0.938130   1.74278224
 421 0.073205 0.000000 0.926795  -5.01724675
 422 0.073205 0.000000 0.073205   5.31808710
 423 0.926795 0.000000 0.073205  10.33053714
 424 0.926795 0.000000 0.926795  -1.57282418
 425 0.151354 0.000000 0.777021 -12.43131008
 426 0.149720 0.000000 0.224620   0.98316847
 427 0.086603 1.000000 0.450000 -10.37096984
 428 0.546840 1.000000 0.084778   7.07141799
 429 0.913397 1.000000 0.550000  52.87295244
 430 0.463910 1.000000 0.905000   5.39367914
 431 0.913397 1.000000 0.350000   3.47670241
 432 0.350000 1.000000 0.086603  -5.09429573
 433 0.086603 1.000000 0.650000   4.89375700
 434 0.651276 1.000000 0.911420   4.40658865
 435 0.914388 1.000000 0.752087  -1.25495740
 436 0.758673 1.000000 0.089630   0.83574210
 437 0.079592 1.000000 0.254021  61.70700843
 438 0.252042 1.000000 0.911275  10.31084795
 439 0.095495 1.000000 0.844556  -7.34438386
 440 0.150593 1.000000 0.082950   0.39016276
 441 0.915323 1.000000 0.150424   0.36245811
 442 0.837326 1.000000 0.912412   8.78179977
 443 0.913563 1.000000 0.650348  -3.57321808
 444 0.827245 1.000000 0.599327   5.08535685
 445 0.826870 1.000000 0.499888   1.25793538
 446 0.740702 1.000000 0.549138  -4.85495072
 447 0.740290 1.000000 0.449838  -6.87814983
 448 0.653691 1.000000 0.499829  -2.75716151
 449 0.655897 1.000000 0.599155  -2.44943824
 450 0.567389 1.000000 0.549831  -0.17869506
 451 0.567071 1.000000 0.449943  -1.22833639
 452 0.480466 1.000000 0.499962  -0.06797201
 453 0.480404 1.000000 0.399989  -4.20403002
 454 0.480385 1.000000 0.600000   1.70294230
 455 0.393796 1.000000 0.549994  -8.67898980
 456 0.393784 1.000000 0.649999  12.73627146
 457 0.566987 1.000000 0.350000  11.08953603
 458 0.483657 1.000000 0.295532   5.51313810
 459 0.394331 1.000000 0.349254  -5.31468243
 460 0.480385 1.000000 0.700000  48.67486433
 461 0.307182 1.000000 0.599999   5.37209671
 462 0.307180 1.000000 0.700000  12.49948528
 463 0.307182 1.000000 0.499999  12.32382289
 464 0.220577 1.000000 0.550000  14.12487610
 465 0.570129 1.000000 0.248384  17.11503114
 466 0.654113 1.000000 0.299731   1.98059150
 467 0.398725 1.000000 0.246460  18.40056540
 468 0.307180 1.000000 0.300000  -2.80825708
